lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,fyr,qtr,end_qtr,end_qtr_dt,cyr,season,start_qtr_dt
20209,FY2023Q3,Wine,Chile Wine,Chile Red Wine,8487364,744955,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20210,FY2023Q4,Wine,Chile Wine,Chile Red Wine,7124369,671919,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20211,FY2024Q1,Wine,Chile Wine,Chile Red Wine,5699988,492007,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20212,FY2023Q1,Wine,Chile Wine,Chile Rose Wine,587787,65875,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20213,FY2023Q2,Wine,Chile Wine,Chile Rose Wine,480629,51643,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20214,FY2023Q3,Wine,Chile Wine,Chile Rose Wine,296500,32399,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20215,FY2023Q4,Wine,Chile Wine,Chile Rose Wine,330990,36365,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20216,FY2024Q1,Wine,Chile Wine,Chile Rose Wine,615367,62683,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20217,FY2023Q1,Wine,Chile Wine,Chile Sparkling Wine,62198,3896,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20218,FY2023Q2,Wine,Chile Wine,Chile Sparkling Wine,58278,3439,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20219,FY2023Q3,Wine,Chile Wine,Chile Sparkling Wine,117186,6340,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20220,FY2023Q4,Wine,Chile Wine,Chile Sparkling Wine,76931,4252,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20221,FY2024Q1,Wine,Chile Wine,Chile Sparkling Wine,58246,3098,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20222,FY2023Q1,Wine,Chile Wine,Chile White Wine,3263957,324560,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20223,FY2023Q2,Wine,Chile Wine,Chile White Wine,3024922,297680,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20224,FY2023Q3,Wine,Chile Wine,Chile White Wine,3405561,331195,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20225,FY2023Q4,Wine,Chile Wine,Chile White Wine,3018011,295978,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20226,FY2024Q1,Wine,Chile Wine,Chile White Wine,3198977,305470,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20227,FY2023Q1,Wine,China Wine,China Fruit and Dessert Wine,6282,236,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20228,FY2023Q2,Wine,China Wine,China Fruit and Dessert Wine,5169,204,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20229,FY2023Q3,Wine,China Wine,China Fruit and Dessert Wine,20746,594,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20230,FY2023Q4,Wine,China Wine,China Fruit and Dessert Wine,15519,525,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20231,FY2024Q1,Wine,China Wine,China Fruit and Dessert Wine,10226,344,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20232,FY2023Q1,Wine,China Wine,China Red Wine,39725,418,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20233,FY2023Q2,Wine,China Wine,China Red Wine,8093,90,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20234,FY2023Q3,Wine,China Wine,China Red Wine,13607,248,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20235,FY2023Q4,Wine,China Wine,China Red Wine,12674,32,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20236,FY2024Q1,Wine,China Wine,China Red Wine,1253,45,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20237,FY2023Q1,Wine,China Wine,China White Wine,11921,342,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20238,FY2023Q2,Wine,China Wine,China White Wine,250,9,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20239,FY2023Q3,Wine,China Wine,China White Wine,6703,202,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20240,FY2023Q4,Wine,China Wine,China White Wine,125,4,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20241,FY2024Q1,Wine,China Wine,China White Wine,1002,36,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20242,FY2023Q1,Wine,Fortified Wine,Other Fortified Domestic Wine,895802,63651,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20243,FY2023Q2,Wine,Fortified Wine,Other Fortified Domestic Wine,1018264,61492,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20244,FY2023Q3,Wine,Fortified Wine,Other Fortified Domestic Wine,856732,66743,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20245,FY2023Q4,Wine,Fortified Wine,Other Fortified Domestic Wine,553937,48681,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20246,FY2024Q1,Wine,Fortified Wine,Other Fortified Domestic Wine,718419,53589,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20247,FY2023Q1,Wine,Fortified Wine,Other Fortified Import Wine,412943,24227,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20248,FY2023Q2,Wine,Fortified Wine,Other Fortified Import Wine,338850,18167,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20249,FY2023Q3,Wine,Fortified Wine,Other Fortified Import Wine,634106,30527,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20250,FY2023Q4,Wine,Fortified Wine,Other Fortified Import Wine,375329,19359,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20251,FY2024Q1,Wine,Fortified Wine,Other Fortified Import Wine,371096,19193,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20252,FY2023Q1,Wine,Fortified Wine,Port Wine,605979,18641,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20253,FY2023Q2,Wine,Fortified Wine,Port Wine,445876,12971,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20254,FY2023Q3,Wine,Fortified Wine,Port Wine,1283407,39828,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20255,FY2023Q4,Wine,Fortified Wine,Port Wine,500823,14639,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20256,FY2024Q1,Wine,Fortified Wine,Port Wine,529415,16099,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20257,FY2023Q1,Wine,Fortified Wine,Sherry Wine,307235,14500,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20258,FY2023Q2,Wine,Fortified Wine,Sherry Wine,187070,8832,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20259,FY2023Q3,Wine,Fortified Wine,Sherry Wine,599682,27839,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20260,FY2023Q4,Wine,Fortified Wine,Sherry Wine,265878,11771,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20261,FY2024Q1,Wine,Fortified Wine,Sherry Wine,249089,10972,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20262,FY2023Q1,Wine,Fortified Wine,Vermouth Wine,778765,59285,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20263,FY2023Q2,Wine,Fortified Wine,Vermouth Wine,704495,54375,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20264,FY2023Q3,Wine,Fortified Wine,Vermouth Wine,976197,76686,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20265,FY2023Q4,Wine,Fortified Wine,Vermouth Wine,758755,56284,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20266,FY2024Q1,Wine,Fortified Wine,Vermouth Wine,808734,59179,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20267,FY2023Q1,Wine,France Wine,France Champagne Wine,5658784,52618,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20268,FY2023Q2,Wine,France Wine,France Champagne Wine,4661618,47616,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20269,FY2023Q3,Wine,France Wine,France Champagne Wine,10055115,104568,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20270,FY2023Q4,Wine,France Wine,France Champagne Wine,5099440,48010,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20271,FY2024Q1,Wine,France Wine,France Champagne Wine,4377722,38370,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20272,FY2023Q1,Wine,France Wine,France Fruit and Dessert Wine,15486,190,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20273,FY2023Q2,Wine,France Wine,France Fruit and Dessert Wine,10276,130,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20274,FY2023Q3,Wine,France Wine,France Fruit and Dessert Wine,27088,279,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20275,FY2023Q4,Wine,France Wine,France Fruit and Dessert Wine,59144,378,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20276,FY2024Q1,Wine,France Wine,France Fruit and Dessert Wine,19620,156,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20277,FY2023Q1,Wine,France Wine,France Red Wine,7538794,317452,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20278,FY2023Q2,Wine,France Wine,France Red Wine,5557139,231460,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20279,FY2023Q3,Wine,France Wine,France Red Wine,15333568,538696,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20280,FY2023Q4,Wine,France Wine,France Red Wine,8133217,297852,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20281,FY2024Q1,Wine,France Wine,France Red Wine,7192935,292258,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20282,FY2023Q1,Wine,France Wine,France Rose Wine,4288313,231674,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20283,FY2023Q2,Wine,France Wine,France Rose Wine,3804091,209566,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20284,FY2023Q3,Wine,France Wine,France Rose Wine,2360727,135913,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20285,FY2023Q4,Wine,France Wine,France Rose Wine,1750451,92774,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20286,FY2024Q1,Wine,France Wine,France Rose Wine,4671147,251227,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20287,FY2023Q1,Wine,France Wine,France Sparkling Wine,835287,42438,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20288,FY2023Q2,Wine,France Wine,France Sparkling Wine,559377,26644,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20289,FY2023Q3,Wine,France Wine,France Sparkling Wine,1406459,67620,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20290,FY2023Q4,Wine,France Wine,France Sparkling Wine,718462,35975,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20291,FY2024Q1,Wine,France Wine,France Sparkling Wine,880778,46346,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20292,FY2023Q1,Wine,France Wine,France White Wine,4669329,179098,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20293,FY2023Q2,Wine,France Wine,France White Wine,4302512,156692,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20294,FY2023Q3,Wine,France Wine,France White Wine,5215230,197249,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20295,FY2023Q4,Wine,France Wine,France White Wine,4130584,142770,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20296,FY2024Q1,Wine,France Wine,France White Wine,4920113,182320,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20297,FY2023Q1,Wine,Georgia Wine,Georgia Red Wine,46378,2285,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20298,FY2023Q2,Wine,Georgia Wine,Georgia Red Wine,51788,2511,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20299,FY2023Q3,Wine,Georgia Wine,Georgia Red Wine,86927,4203,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20300,FY2023Q4,Wine,Georgia Wine,Georgia Red Wine,61172,2979,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20301,FY2024Q1,Wine,Georgia Wine,Georgia Red Wine,60427,2916,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20302,FY2023Q1,Wine,Georgia Wine,Georgia Rose Wine,0,0,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20303,FY2023Q2,Wine,Georgia Wine,Georgia Rose Wine,0,0,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20304,FY2023Q3,Wine,Georgia Wine,Georgia Rose Wine,0,0,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20305,FY2023Q4,Wine,Georgia Wine,Georgia Rose Wine,0,0,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20306,FY2024Q1,Wine,Georgia Wine,Georgia Rose Wine,0,0,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20307,FY2023Q1,Wine,Georgia Wine,Georgia Sparkling Wine,0,0,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20308,FY2023Q2,Wine,Georgia Wine,Georgia Sparkling Wine,0,0,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20309,FY2023Q3,Wine,Georgia Wine,Georgia Sparkling Wine,0,0,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20310,FY2023Q4,Wine,Georgia Wine,Georgia Sparkling Wine,0,0,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20311,FY2024Q1,Wine,Georgia Wine,Georgia Sparkling Wine,0,0,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20312,FY2023Q1,Wine,Georgia Wine,Georgia White Wine,7528,304,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20313,FY2023Q2,Wine,Georgia Wine,Georgia White Wine,4200,173,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20314,FY2023Q3,Wine,Georgia Wine,Georgia White Wine,5282,234,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20315,FY2023Q4,Wine,Georgia Wine,Georgia White Wine,4743,225,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20316,FY2024Q1,Wine,Georgia Wine,Georgia White Wine,4067,180,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20317,FY2023Q1,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20318,FY2023Q2,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20319,FY2023Q3,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20320,FY2023Q4,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20321,FY2024Q1,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20322,FY2023Q1,Wine,Germany Wine,Germany Red Wine,51011,2177,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20323,FY2023Q2,Wine,Germany Wine,Germany Red Wine,31304,1534,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20324,FY2023Q3,Wine,Germany Wine,Germany Red Wine,40759,1958,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20325,FY2023Q4,Wine,Germany Wine,Germany Red Wine,75439,1810,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20326,FY2024Q1,Wine,Germany Wine,Germany Red Wine,57811,1744,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20327,FY2023Q1,Wine,Germany Wine,Germany Rose Wine,5213,236,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20328,FY2023Q2,Wine,Germany Wine,Germany Rose Wine,13889,582,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20329,FY2023Q3,Wine,Germany Wine,Germany Rose Wine,4338,210,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20330,FY2023Q4,Wine,Germany Wine,Germany Rose Wine,7658,328,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20331,FY2024Q1,Wine,Germany Wine,Germany Rose Wine,13332,526,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20332,FY2023Q1,Wine,Germany Wine,Germany Sparkling Wine,863969,53952,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20333,FY2023Q2,Wine,Germany Wine,Germany Sparkling Wine,679815,38685,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20334,FY2023Q3,Wine,Germany Wine,Germany Sparkling Wine,1482051,91195,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20335,FY2023Q4,Wine,Germany Wine,Germany Sparkling Wine,571120,31063,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20336,FY2024Q1,Wine,Germany Wine,Germany Sparkling Wine,858157,49273,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20337,FY2023Q1,Wine,Germany Wine,Germany White Wine,1040966,65216,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20338,FY2023Q2,Wine,Germany Wine,Germany White Wine,959001,60277,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20339,FY2023Q3,Wine,Germany Wine,Germany White Wine,1323788,81302,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20340,FY2023Q4,Wine,Germany Wine,Germany White Wine,944094,55130,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20341,FY2024Q1,Wine,Germany Wine,Germany White Wine,943692,55312,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20342,FY2023Q1,Wine,Greece Wine,Greece Fruit and Dessert Wine,350,18,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20343,FY2023Q2,Wine,Greece Wine,Greece Fruit and Dessert Wine,699,36,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20344,FY2023Q3,Wine,Greece Wine,Greece Fruit and Dessert Wine,175,9,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20345,FY2023Q4,Wine,Greece Wine,Greece Fruit and Dessert Wine,1925,99,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20346,FY2024Q1,Wine,Greece Wine,Greece Fruit and Dessert Wine,1051,54,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20347,FY2023Q1,Wine,Greece Wine,Greece Red Wine,75396,4498,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20348,FY2023Q2,Wine,Greece Wine,Greece Red Wine,74586,4634,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20349,FY2023Q3,Wine,Greece Wine,Greece Red Wine,132278,6982,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20350,FY2023Q4,Wine,Greece Wine,Greece Red Wine,97732,5271,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20351,FY2024Q1,Wine,Greece Wine,Greece Red Wine,117554,5558,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20352,FY2023Q1,Wine,Greece Wine,Greece Rose Wine,11219,518,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20353,FY2023Q2,Wine,Greece Wine,Greece Rose Wine,7368,270,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20354,FY2023Q3,Wine,Greece Wine,Greece Rose Wine,13856,508,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20355,FY2023Q4,Wine,Greece Wine,Greece Rose Wine,9486,495,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20356,FY2024Q1,Wine,Greece Wine,Greece Rose Wine,15974,598,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20357,FY2023Q1,Wine,Greece Wine,Greece Sparkling Wine,0,0,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20358,FY2023Q2,Wine,Greece Wine,Greece Sparkling Wine,0,0,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20359,FY2023Q3,Wine,Greece Wine,Greece Sparkling Wine,2316,81,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20360,FY2023Q4,Wine,Greece Wine,Greece Sparkling Wine,2454,63,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20361,FY2024Q1,Wine,Greece Wine,Greece Sparkling Wine,8576,238,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20362,FY2023Q1,Wine,Greece Wine,Greece White Wine,78432,3964,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20363,FY2023Q2,Wine,Greece Wine,Greece White Wine,84716,5816,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20364,FY2023Q3,Wine,Greece Wine,Greece White Wine,135351,7076,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20365,FY2023Q4,Wine,Greece Wine,Greece White Wine,96856,5556,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20366,FY2024Q1,Wine,Greece Wine,Greece White Wine,138770,6458,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20367,FY2023Q1,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,16528,326,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20368,FY2023Q2,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,20280,374,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20369,FY2023Q3,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,29922,571,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20370,FY2023Q4,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,31041,507,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20371,FY2024Q1,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,25002,382,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20372,FY2023Q1,Wine,Hungary Wine,Hungary Red Wine,29545,2268,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20373,FY2023Q2,Wine,Hungary Wine,Hungary Red Wine,5563,405,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20374,FY2023Q3,Wine,Hungary Wine,Hungary Red Wine,35530,2754,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20375,FY2023Q4,Wine,Hungary Wine,Hungary Red Wine,14233,999,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20376,FY2024Q1,Wine,Hungary Wine,Hungary Red Wine,25766,1980,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20377,FY2023Q1,Wine,Hungary Wine,Hungary Rose Wine,0,0,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20378,FY2023Q2,Wine,Hungary Wine,Hungary Rose Wine,602,45,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20379,FY2023Q3,Wine,Hungary Wine,Hungary Rose Wine,0,0,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20380,FY2023Q4,Wine,Hungary Wine,Hungary Rose Wine,0,0,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20381,FY2024Q1,Wine,Hungary Wine,Hungary Rose Wine,0,0,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20382,FY2023Q1,Wine,Hungary Wine,Hungary Sparkling Wine,137438,9888,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20383,FY2023Q2,Wine,Hungary Wine,Hungary Sparkling Wine,123973,8972,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20384,FY2023Q3,Wine,Hungary Wine,Hungary Sparkling Wine,174643,13340,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20385,FY2023Q4,Wine,Hungary Wine,Hungary Sparkling Wine,79853,5010,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20386,FY2024Q1,Wine,Hungary Wine,Hungary Sparkling Wine,137592,8522,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20387,FY2023Q1,Wine,Hungary Wine,Hungary White Wine,121421,8698,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20388,FY2023Q2,Wine,Hungary Wine,Hungary White Wine,97678,8156,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20389,FY2023Q3,Wine,Hungary Wine,Hungary White Wine,122979,9530,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20390,FY2023Q4,Wine,Hungary Wine,Hungary White Wine,133435,10418,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20391,FY2024Q1,Wine,Hungary Wine,Hungary White Wine,86623,5901,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20392,FY2023Q1,Wine,Israel Wine,Israel Red Wine,43518,2034,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20393,FY2023Q2,Wine,Israel Wine,Israel Red Wine,20651,945,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20394,FY2023Q3,Wine,Israel Wine,Israel Red Wine,41355,1665,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20395,FY2023Q4,Wine,Israel Wine,Israel Red Wine,38330,1485,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20396,FY2024Q1,Wine,Israel Wine,Israel Red Wine,18120,683,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20397,FY2023Q1,Wine,Israel Wine,Israel Rose Wine,148,9,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20398,FY2023Q2,Wine,Israel Wine,Israel Rose Wine,3363,162,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20399,FY2023Q3,Wine,Israel Wine,Israel Rose Wine,4272,180,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20400,FY2023Q4,Wine,Israel Wine,Israel Rose Wine,4896,189,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20401,FY2024Q1,Wine,Israel Wine,Israel Rose Wine,4108,153,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20402,FY2023Q1,Wine,Israel Wine,Israel White Wine,9852,477,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20403,FY2023Q2,Wine,Israel Wine,Israel White Wine,7118,342,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20404,FY2023Q3,Wine,Israel Wine,Israel White Wine,9148,405,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20405,FY2023Q4,Wine,Israel Wine,Israel White Wine,6864,286,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
20406,FY2024Q1,Wine,Israel Wine,Israel White Wine,10686,432,2024,Q1,06-30,2023-06-30,2023,summer,2023-06-01
20407,FY2023Q1,Wine,Italy Wine,Italy Fruit and Dessert Wine,18110,174,2023,Q1,06-30,2022-06-30,2022,summer,2022-06-01
20408,FY2023Q2,Wine,Italy Wine,Italy Fruit and Dessert Wine,4271,44,2023,Q2,09-30,2022-09-30,2022,summer,2022-09-01
20409,FY2023Q3,Wine,Italy Wine,Italy Fruit and Dessert Wine,14742,147,2023,Q3,12-31,2022-12-31,2022,winter,2022-12-01
20410,FY2023Q4,Wine,Italy Wine,Italy Fruit and Dessert Wine,14610,116,2023,Q4,03-31,2023-03-31,2023,winter,2023-03-01
