lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,fyr,qtr,end_qtr,end_qtr_dt,cyr,season,cqtr
15392,FY2021Q3,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,44193288,11747786,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15397,FY2021Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,25558530,6486509,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15402,FY2021Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,129763,17816,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15407,FY2021Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,641534,168298,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15412,FY2021Q3,Beer,Import Beer,Asia And South Pacific Beer,1141080,227092,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15417,FY2021Q3,Beer,Import Beer,Europe Beer,19165293,4426990,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15422,FY2021Q3,Beer,Import Beer,Mexico And Caribbean Beer,6182590,1174048,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15427,FY2021Q3,Beer,Import Beer,Other Country Beer,80740,19838,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15432,FY2021Q3,Beer,Import Beer,USA Beer,1561208,328483,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15437,FY2021Q3,Refresh Bev,Cider,Domestic Cider,14142953,3123468,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15442,FY2021Q3,Refresh Bev,Cider,Import Cider,2175838,483264,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15447,FY2021Q3,Refresh Bev,Coolers,Malt-Based Coolers,218488,42041,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15452,FY2021Q3,Refresh Bev,Coolers,Spirit Coolers,52998183,11413383,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15457,FY2021Q3,Refresh Bev,Coolers,Wine/Fruit Coolers,960123,136761,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15462,FY2021Q3,Spirits,Asian Spirits,China Spirits,1011494,17983,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15467,FY2021Q3,Spirits,Asian Spirits,Korea Spirits,853344,49682,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15472,FY2021Q3,Spirits,Asian Spirits,Other Country Asian Spirits,116574,3005,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15477,FY2021Q3,Spirits,Gin,Dry Gin,13628846,443060,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15482,FY2021Q3,Spirits,Gin,Flavoured Gin,1330560,37531,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15487,FY2021Q3,Spirits,Gin,Other Gin,553059,10952,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15492,FY2021Q3,Spirits,Grape and Fruit Brandy,Armagnac,162210,1470,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15497,FY2021Q3,Spirits,Grape and Fruit Brandy,Brandy,3490548,137441,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15502,FY2021Q3,Spirits,Grape and Fruit Brandy,Cognac,3002202,28111,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15507,FY2021Q3,Spirits,Grape and Fruit Brandy,Eau de Vie,408567,8951,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15512,FY2021Q3,Spirits,Grape and Fruit Brandy,Grappa And Marc,101828,1826,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15517,FY2021Q3,Spirits,Grape and Fruit Brandy,Pisco,72429,1848,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15522,FY2021Q3,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,9025496,324612,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15527,FY2021Q3,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,3453981,141028,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15532,FY2021Q3,Spirits,Liqueurs,Cream/Dairy Liqueurs,24326853,969921,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15537,FY2021Q3,Spirits,Liqueurs,Fruit Liqueurs,5270833,169288,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15542,FY2021Q3,Spirits,Liqueurs,Nut Liqueurs,2026521,77612,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15547,FY2021Q3,Spirits,Liqueurs,Other Liqueurs,1150200,37799,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15552,FY2021Q3,Spirits,Liqueurs,Whiskey Liqueurs,2176162,67574,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15557,FY2021Q3,Spirits,Other Spirits,Cachaca,35576,999,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15562,FY2021Q3,Spirits,Other Spirits,Flavoured Spirits,172092,3496,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15567,FY2021Q3,Spirits,Other Spirits,Miscellaneous/Other Spirits,473798,7891,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15572,FY2021Q3,Spirits,Other Spirits,Moonshine Spirits,413737,10256,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15577,FY2021Q3,Spirits,Other Spirits,Ready to Mix Cocktails,380780,18947,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15582,FY2021Q3,Spirits,Other Spirits,Ready to Serve Cocktails,1207162,50353,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15587,FY2021Q3,Spirits,Other Spirits,Schnapps and Akvavit,88494,2179,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15592,FY2021Q3,Spirits,Rum,Amber Rum,8797398,298619,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15597,FY2021Q3,Spirits,Rum,Dark Rum,4261026,156239,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15602,FY2021Q3,Spirits,Rum,Flavoured Rum,838093,29264,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15607,FY2021Q3,Spirits,Rum,Spiced Rum,13632534,482858,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15612,FY2021Q3,Spirits,Rum,White Rum,7503286,318189,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15617,FY2021Q3,Spirits,Tequila,Blanco/Silver Tequila,4160969,90751,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15622,FY2021Q3,Spirits,Tequila,Flavoured Tequila,205423,5160,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15627,FY2021Q3,Spirits,Tequila,Gold Tequila,6985119,146102,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15632,FY2021Q3,Spirits,Tequila,Mezcal,616646,8895,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15637,FY2021Q3,Spirits,Vodka,Flavoured Vodka,5526932,189731,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15642,FY2021Q3,Spirits,Vodka,Straight Vodka,57699869,2288208,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15647,FY2021Q3,Spirits,Whisky,American Whiskey,3096197,79581,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15652,FY2021Q3,Spirits,Whisky,Blended Malt Scotch Whisky,297439,4258,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15657,FY2021Q3,Spirits,Whisky,Blended Scotch Whisky,10350671,315250,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15662,FY2021Q3,Spirits,Whisky,Bourbon Whiskey,6623323,158453,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15667,FY2021Q3,Spirits,Whisky,Canadian Whisky,36707456,1388331,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15672,FY2021Q3,Spirits,Whisky,Flavoured Whisky,460659,15887,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15677,FY2021Q3,Spirits,Whisky,Irish Whiskey,6826775,173446,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15682,FY2021Q3,Spirits,Whisky,Other Country Whisky,1985335,23103,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15687,FY2021Q3,Spirits,Whisky,Single Malt Scotch Whisky,20265769,231565,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15692,FY2021Q3,Wine,Argentina Wine,Argentina Red Wine,8902625,621005,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15697,FY2021Q3,Wine,Argentina Wine,Argentina Rose Wine,79843,8502,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15702,FY2021Q3,Wine,Argentina Wine,Argentina Sparkling Wine,12922,842,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15707,FY2021Q3,Wine,Argentina Wine,Argentina White Wine,536169,50846,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15712,FY2021Q3,Wine,Australia Wine,Australia Fruit and Dessert Wine,720,18,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15717,FY2021Q3,Wine,Australia Wine,Australia Red Wine,10098009,719297,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15722,FY2021Q3,Wine,Australia Wine,Australia Rose Wine,311574,25062,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15727,FY2021Q3,Wine,Australia Wine,Australia Sparkling Wine,1333311,100439,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15732,FY2021Q3,Wine,Australia Wine,Australia White Wine,4952902,472331,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15737,FY2021Q3,Wine,Austria Wine,Austria Fruit and Dessert Wine,0,0,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15742,FY2021Q3,Wine,Austria Wine,Austria Red Wine,39693,1282,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15747,FY2021Q3,Wine,Austria Wine,Austria Rose Wine,2661,86,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15752,FY2021Q3,Wine,Austria Wine,Austria Sparkling Wine,6525,243,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15757,FY2021Q3,Wine,Austria Wine,Austria White Wine,91204,3304,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15762,FY2021Q3,Wine,Bulgaria Wine,Bulgaria Red Wine,4187,219,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15767,FY2021Q3,Wine,Bulgaria Wine,Bulgaria Rose Wine,0,0,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15772,FY2021Q3,Wine,Bulgaria Wine,Bulgaria White Wine,0,0,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15777,FY2021Q3,Wine,Canada - BC,Canada - BC Dessert Wine,292972,6783,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15782,FY2021Q3,Wine,Canada - BC,Canada - BC Fruit Wine,1338031,64629,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15787,FY2021Q3,Wine,Canada - BC,Canada - BC Ice Wine,486583,5642,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15792,FY2021Q3,Wine,Canada - BC,Canada - BC Red Wine,77851161,5616657,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15797,FY2021Q3,Wine,Canada - BC,Canada - BC Rose Wine,4483968,332371,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15802,FY2021Q3,Wine,Canada - BC,Canada - BC Sparkling Wine,4228539,169638,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15807,FY2021Q3,Wine,Canada - BC,Canada - BC White Wine,56234637,5136326,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15812,FY2021Q3,Wine,Canada - Other,Canada - Other Dessert Wine,4282,45,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15817,FY2021Q3,Wine,Canada - Other,Canada - Other Fruit Wine,0,0,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15822,FY2021Q3,Wine,Canada - Other,Canada - Other Ice Wine,110378,1266,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15827,FY2021Q3,Wine,Canada - Other,Canada - Other Red Wine,1047669,149705,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15832,FY2021Q3,Wine,Canada - Other,Canada - Other Rose Wine,10479,909,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15837,FY2021Q3,Wine,Canada - Other,Canada - Other Sparkling Wine,741162,112420,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15842,FY2021Q3,Wine,Canada - Other,Canada - Other White Wine,736536,93758,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15847,FY2021Q3,Wine,Chile Wine,Chile Fruit and Dessert Wine,958,27,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15852,FY2021Q3,Wine,Chile Wine,Chile Red Wine,8708393,834688,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15857,FY2021Q3,Wine,Chile Wine,Chile Rose Wine,441892,54924,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15862,FY2021Q3,Wine,Chile Wine,Chile Sparkling Wine,110524,6398,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15867,FY2021Q3,Wine,Chile Wine,Chile White Wine,2863153,307247,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15872,FY2021Q3,Wine,China Wine,China Fruit and Dessert Wine,13083,510,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15877,FY2021Q3,Wine,China Wine,China Red Wine,24480,27,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15882,FY2021Q3,Wine,China Wine,China White Wine,0,0,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15887,FY2021Q3,Wine,Fortified Wine,Other Fortified Domestic Wine,1050631,84526,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15892,FY2021Q3,Wine,Fortified Wine,Other Fortified Import Wine,524572,30862,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15897,FY2021Q3,Wine,Fortified Wine,Port Wine,1427051,43854,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15902,FY2021Q3,Wine,Fortified Wine,Sherry Wine,613107,32109,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15907,FY2021Q3,Wine,Fortified Wine,Vermouth Wine,880284,77985,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15912,FY2021Q3,Wine,France Wine,France Champagne Wine,7720944,82777,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15917,FY2021Q3,Wine,France Wine,France Fruit and Dessert Wine,11941,237,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15922,FY2021Q3,Wine,France Wine,France Red Wine,10759329,506970,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15927,FY2021Q3,Wine,France Wine,France Rose Wine,1779113,119032,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15932,FY2021Q3,Wine,France Wine,France Sparkling Wine,1095236,56768,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15937,FY2021Q3,Wine,France Wine,France White Wine,3802640,177428,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15942,FY2021Q3,Wine,Georgia Wine,Georgia Red Wine,73559,4004,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15947,FY2021Q3,Wine,Georgia Wine,Georgia White Wine,2676,98,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15952,FY2021Q3,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15957,FY2021Q3,Wine,Germany Wine,Germany Red Wine,50897,3158,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15962,FY2021Q3,Wine,Germany Wine,Germany Rose Wine,2843,162,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15967,FY2021Q3,Wine,Germany Wine,Germany Sparkling Wine,1320650,88766,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15972,FY2021Q3,Wine,Germany Wine,Germany White Wine,1298322,86838,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15977,FY2021Q3,Wine,Greece Wine,Greece Fruit and Dessert Wine,0,0,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15982,FY2021Q3,Wine,Greece Wine,Greece Red Wine,62640,4479,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15987,FY2021Q3,Wine,Greece Wine,Greece Rose Wine,550,32,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15992,FY2021Q3,Wine,Greece Wine,Greece Sparkling Wine,0,0,2021,Q3,12-31,2020-12-31,2020,winter,Q4
15997,FY2021Q3,Wine,Greece Wine,Greece White Wine,57515,4624,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16002,FY2021Q3,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,29480,571,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16007,FY2021Q3,Wine,Hungary Wine,Hungary Red Wine,33617,2486,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16012,FY2021Q3,Wine,Hungary Wine,Hungary Rose Wine,0,0,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16017,FY2021Q3,Wine,Hungary Wine,Hungary Sparkling Wine,121215,10192,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16022,FY2021Q3,Wine,Hungary Wine,Hungary White Wine,94907,7894,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16027,FY2021Q3,Wine,Israel Wine,Israel Red Wine,27177,1304,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16032,FY2021Q3,Wine,Israel Wine,Israel Rose Wine,2228,126,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16037,FY2021Q3,Wine,Israel Wine,Israel White Wine,10017,483,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16042,FY2021Q3,Wine,Italy Wine,Italy Fruit and Dessert Wine,16180,554,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16047,FY2021Q3,Wine,Italy Wine,Italy Red Wine,15880889,747344,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16052,FY2021Q3,Wine,Italy Wine,Italy Rose Wine,172185,8660,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16057,FY2021Q3,Wine,Italy Wine,Italy Sparkling Wine,2578000,143606,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16062,FY2021Q3,Wine,Italy Wine,Italy White Wine,4587560,339953,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16067,FY2021Q3,Wine,Italy Wine,Prosecco Wine,7374114,395726,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16072,FY2021Q3,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,293,4,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16077,FY2021Q3,Wine,New Zealand Wine,New Zealand Red Wine,1005924,46482,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16082,FY2021Q3,Wine,New Zealand Wine,New Zealand Rose Wine,315525,17704,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16087,FY2021Q3,Wine,New Zealand Wine,New Zealand Sparkling Wine,196095,9852,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16092,FY2021Q3,Wine,New Zealand Wine,New Zealand White Wine,11741514,666398,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16097,FY2021Q3,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,398334,21657,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16102,FY2021Q3,Wine,Other Country Wine,Other Country Red Wine,220398,10012,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16107,FY2021Q3,Wine,Other Country Wine,Other Country Rose Wine,4532,194,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16112,FY2021Q3,Wine,Other Country Wine,Other Country Sparkling Wine,45904,1840,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16117,FY2021Q3,Wine,Other Country Wine,Other Country White Wine,47489,1958,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16122,FY2021Q3,Wine,Other Style Wine,Aperitif And Flavoured Wine,234477,13732,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16127,FY2021Q3,Wine,Other Style Wine,Mead,75814,3282,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16132,FY2021Q3,Wine,Other Style Wine,Rice Wine,89465,5542,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16137,FY2021Q3,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,63057,1398,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16142,FY2021Q3,Wine,Portugal Wine,Portugal Red Wine,1393208,113922,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16147,FY2021Q3,Wine,Portugal Wine,Portugal Rose Wine,182671,17707,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16152,FY2021Q3,Wine,Portugal Wine,Portugal Sparkling Wine,3734,158,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16157,FY2021Q3,Wine,Portugal Wine,Portugal White Wine,438023,34410,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16162,FY2021Q3,Wine,Sake,Japan Sake,1721551,52470,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16167,FY2021Q3,Wine,Sake,Other Country Sake,68894,3559,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16172,FY2021Q3,Wine,Sake,USA Sake,723242,75611,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16177,FY2021Q3,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,3239,14,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16182,FY2021Q3,Wine,South Africa Wine,South Africa Red Wine,1401413,112706,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16187,FY2021Q3,Wine,South Africa Wine,South Africa Rose Wine,29733,2693,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16192,FY2021Q3,Wine,South Africa Wine,South Africa Sparkling Wine,4536,180,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16197,FY2021Q3,Wine,South Africa Wine,South Africa White Wine,912745,80880,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16202,FY2021Q3,Wine,Spain Wine,Spain Fruit and Dessert Wine,6391,160,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16207,FY2021Q3,Wine,Spain Wine,Spain Red Wine,4807732,365282,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16212,FY2021Q3,Wine,Spain Wine,Spain Rose Wine,187952,21238,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16217,FY2021Q3,Wine,Spain Wine,Spain Sparkling Wine,1806530,114261,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16222,FY2021Q3,Wine,Spain Wine,Spain White Wine,426949,39288,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16227,FY2021Q3,Wine,USA Wine,USA Fruit and Dessert Wine,1451,68,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16232,FY2021Q3,Wine,USA Wine,USA Red Wine,35574725,1716754,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16237,FY2021Q3,Wine,USA Wine,USA Rose Wine,1263805,128826,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16242,FY2021Q3,Wine,USA Wine,USA Sparkling Wine,392209,20342,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16247,FY2021Q3,Wine,USA Wine,USA White Wine,6972599,450023,2021,Q3,12-31,2020-12-31,2020,winter,Q4
16252,FY2021Q4,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,99967797,28684070,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16257,FY2021Q4,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,29815252,5828216,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16262,FY2021Q4,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,38254238,10279072,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16267,FY2021Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,28203174,6757958,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16272,FY2021Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,150630,21524,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16277,FY2021Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,592249,156200,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16282,FY2021Q4,Beer,Import Beer,Asia And South Pacific Beer,1122806,216977,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16287,FY2021Q4,Beer,Import Beer,Europe Beer,17343406,3963466,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16292,FY2021Q4,Beer,Import Beer,Mexico And Caribbean Beer,1807867,358385,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16297,FY2021Q4,Beer,Import Beer,Other Country Beer,122427,29489,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16302,FY2021Q4,Beer,Import Beer,USA Beer,1608974,333200,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16307,FY2021Q4,Refresh Bev,Cider,Domestic Cider,12642142,2911739,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16312,FY2021Q4,Refresh Bev,Cider,Import Cider,2161834,467571,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16317,FY2021Q4,Refresh Bev,Coolers,Malt-Based Coolers,2376873,525123,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16322,FY2021Q4,Refresh Bev,Coolers,Spirit Coolers,57637196,12345572,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16327,FY2021Q4,Refresh Bev,Coolers,Wine/Fruit Coolers,1014022,154340,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16332,FY2021Q4,Spirits,Asian Spirits,China Spirits,1076065,19850,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16337,FY2021Q4,Spirits,Asian Spirits,Korea Spirits,855692,49693,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16342,FY2021Q4,Spirits,Asian Spirits,Other Country Asian Spirits,139417,3463,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16347,FY2021Q4,Spirits,Gin,Dry Gin,10041089,332203,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16352,FY2021Q4,Spirits,Gin,Flavoured Gin,1009603,30139,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16357,FY2021Q4,Spirits,Gin,Other Gin,365476,7476,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16362,FY2021Q4,Spirits,Grape and Fruit Brandy,Armagnac,84150,678,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16367,FY2021Q4,Spirits,Grape and Fruit Brandy,Brandy,2254734,87916,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16372,FY2021Q4,Spirits,Grape and Fruit Brandy,Cognac,2423727,22621,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16377,FY2021Q4,Spirits,Grape and Fruit Brandy,Eau de Vie,225237,5236,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16382,FY2021Q4,Spirits,Grape and Fruit Brandy,Grappa And Marc,69436,1350,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16387,FY2021Q4,Spirits,Grape and Fruit Brandy,Pisco,84045,2203,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16392,FY2021Q4,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,6611867,233080,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16397,FY2021Q4,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,1359742,54203,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16402,FY2021Q4,Spirits,Liqueurs,Cream/Dairy Liqueurs,8164003,317526,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16407,FY2021Q4,Spirits,Liqueurs,Fruit Liqueurs,3619393,125958,2021,Q4,03-31,2021-03-31,2021,winter,Q1
16412,FY2021Q4,Spirits,Liqueurs,Nut Liqueurs,1199036,45413,2021,Q4,03-31,2021-03-31,2021,winter,Q1
